DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.53	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.68	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.76	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.77	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.81	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.132	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.23	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.31	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.33	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.34	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.49	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.50	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v4.0.53	no alignment
DNA-25945-CG001Qv42Run258-13_S13.CG001v3.4.64	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.18	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.59	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.68	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.71	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.76	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.81	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.130	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v3.4.132	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.23	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.33	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.34	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.49	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.50	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.53	no alignment
DNA-25946-CG001Qv42Run258-14_S14.CG001v4.0.59	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.18	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.37	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.48	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.59	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.81	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.130	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v3.4.131	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v4.0.23	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v4.0.33	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v4.0.49	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v4.0.53	no alignment
DNA-25947-CG001Qv42Run258-15_S15.CG001v4.0.59	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v3.4.18	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v3.4.48	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v3.4.50	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v3.4.71	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v3.4.130	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v4.0.23	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v4.0.34	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v4.0.50	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v4.0.53	no alignment
DNA-25948-CG001Qv42Run258-16_S16.CG001v4.0.59	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.18	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.37	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.50	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.71	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.77	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.81	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v3.4.130	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v4.0.23	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v4.0.50	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v4.0.53	no alignment
DNA-25949-CG001Qv42Run258-17_S17.CG001v4.0.59	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.18	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.59	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.68	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.76	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.77	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.81	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.130	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v3.4.131	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.23	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.33	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.34	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.50	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.53	no alignment
DNA-25950-CG001Qv42Run258-23_S23.CG001v4.0.59	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v3.4.18	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v3.4.37	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v3.4.77	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v3.4.81	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v3.4.131	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.23	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.34	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.49	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.50	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.53	no alignment
DNA-26071-CG001Qv42Run258-7_S7.CG001v4.0.59	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.37	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.50	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.59	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.71	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.76	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.77	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.81	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.130	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v3.4.131	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.23	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.33	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.49	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.50	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.53	no alignment
DNA-26072-CG001Qv42Run258-18_S18.CG001v4.0.59	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.37	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.59	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.71	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.76	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.81	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.130	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.131	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v3.4.132	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.23	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.33	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.34	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.49	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.50	no alignment
DNA-26073-CG001Qv42Run258-19_S19.CG001v4.0.53	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v3.4.53	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v3.4.77	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v3.4.132	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.23	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.29	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.33	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.49	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.50	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.53	no alignment
DNA-26074-CG001Qv42Run258-20_S20.CG001v4.0.59	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v3.4.59	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v3.4.71	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v3.4.81	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v3.4.130	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v3.4.131	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v4.0.33	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v4.0.50	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v4.0.53	no alignment
DNA-26075-CG001Qv42Run258-21_S21.CG001v4.0.59	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.37	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.42	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.59	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.77	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.81	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.130	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v3.4.132	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v4.0.23	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v4.0.33	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v4.0.49	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v4.0.50	no alignment
DNA-26076-CG001Qv42Run258-22_S22.CG001v4.0.53	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.37	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.48	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.71	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.76	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.130	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.131	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v3.4.132	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v4.0.23	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v4.0.34	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v4.0.49	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v4.0.53	no alignment
DNA-26078-CG001Qv42Run258-24_S24.CG001v4.0.59	no alignment
NF-CG001Qv42Run258-3_S3.CG001v3.4.18	no alignment
NF-CG001Qv42Run258-3_S3.CG001v3.4.76	no alignment
NF-CG001Qv42Run258-3_S3.CG001v3.4.130	no alignment
NF-CG001Qv42Run258-3_S3.CG001v3.4.131	no alignment
NF-CG001Qv42Run258-3_S3.CG001v3.4.132	no alignment
NF-CG001Qv42Run258-3_S3.CG001v4.0.23	no alignment
NF-CG001Qv42Run258-3_S3.CG001v4.0.34	no alignment
NF-CG001Qv42Run258-3_S3.CG001v4.0.50	no alignment
NF-CG001Qv42Run258-3_S3.CG001v4.0.59	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v3.4.18	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v3.4.37	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v3.4.59	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v3.4.77	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v3.4.130	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v4.0.23	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v4.0.34	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v4.0.53	no alignment
QMRS-CG001Qv42Run258-2_S2.CG001v4.0.59	no alignment
